"","ward_id","ward_tikicode","ward_name","district_id","district_tikicode","district_name","region_id","region_tikicode","region_name"
7936,5246,"VN044001003","Xã Đắk KRoong",454,"VN044001","Huyện Đắk Glei",323,"VN044","Kon Tum"
7937,5247,"VN044001004","Xã Đắk Long",454,"VN044001","Huyện Đắk Glei",323,"VN044","Kon Tum"
7938,5248,"VN044001005","Xã Đắk Man",454,"VN044001","Huyện Đắk Glei",323,"VN044","Kon Tum"
7939,5249,"VN044001006","Xã Đắk Môn",454,"VN044001","Huyện Đắk Glei",323,"VN044","Kon Tum"
7940,5250,"VN044001007","Xã Đắk Nhoong",454,"VN044001","Huyện Đắk Glei",323,"VN044","Kon Tum"
7941,5251,"VN044001008","Xã Đắk Pék",454,"VN044001","Huyện Đắk Glei",323,"VN044","Kon Tum"
7942,5252,"VN044001009","Xã Đắk Plô",454,"VN044001","Huyện Đắk Glei",323,"VN044","Kon Tum"
7943,5253,"VN044001010","Xã Mường Hoong",454,"VN044001","Huyện Đắk Glei",323,"VN044","Kon Tum"
7944,5254,"VN044001011","Xã Ngọc Linh",454,"VN044001","Huyện Đắk Glei",323,"VN044","Kon Tum"
7945,5255,"VN044001012","Xã Xốp",454,"VN044001","Huyện Đắk Glei",323,"VN044","Kon Tum"
7946,5290,"VN044007001","Thị trấn Plei Cần",455,"VN044007","Huyện Ngọc Hồi",323,"VN044","Kon Tum"
7947,5291,"VN044007002","Xã Đắk Ang",455,"VN044007","Huyện Ngọc Hồi",323,"VN044","Kon Tum"
7948,5292,"VN044007003","Xã Đắk Dục",455,"VN044007","Huyện Ngọc Hồi",323,"VN044","Kon Tum"
7949,5293,"VN044007004","Xã Đắk Kan",455,"VN044007","Huyện Ngọc Hồi",323,"VN044","Kon Tum"
7950,5294,"VN044007005","Xã Đắk Nông",455,"VN044007","Huyện Ngọc Hồi",323,"VN044","Kon Tum"
7951,5295,"VN044007006","Xã Đắk Xú",455,"VN044007","Huyện Ngọc Hồi",323,"VN044","Kon Tum"
7952,5296,"VN044007007","Xã Pờ Y",455,"VN044007","Huyện Ngọc Hồi",323,"VN044","Kon Tum"
7953,5297,"VN044007008","Xã Sa Loong",455,"VN044007","Huyện Ngọc Hồi",323,"VN044","Kon Tum"
7954,5265,"VN044003001","Thị trấn Đắk Tô",456,"VN044003","Huyện Đắk Tô",323,"VN044","Kon Tum"
7955,5266,"VN044003002","Xã Đắk Rơ Nga",456,"VN044003","Huyện Đắk Tô",323,"VN044","Kon Tum"
7956,5267,"VN044003003","Xã Đắk Trăm",456,"VN044003","Huyện Đắk Tô",323,"VN044","Kon Tum"
7957,5268,"VN044003004","Xã Diên Bình",456,"VN044003","Huyện Đắk Tô",323,"VN044","Kon Tum"
7958,5269,"VN044003005","Xã Kon Đào",456,"VN044003","Huyện Đắk Tô",323,"VN044","Kon Tum"
7959,5270,"VN044003006","Xã Ngọk Tụ",456,"VN044003","Huyện Đắk Tô",323,"VN044","Kon Tum"
7960,5271,"VN044003007","Xã Pô Kô",456,"VN044003","Huyện Đắk Tô",323,"VN044","Kon Tum"
7961,5272,"VN044003008","Xã Tân Cảnh",456,"VN044003","Huyện Đắk Tô",323,"VN044","Kon Tum"
7962,5273,"VN044003009","Xã Văn Lem",456,"VN044003","Huyện Đắk Tô",323,"VN044","Kon Tum"
7963,5283,"VN044006001","Thị trấn Đắk Rve",457,"VN044006","Huyện Kon Rẫy",323,"VN044","Kon Tum"
7964,5284,"VN044006002","Xã Đắk Kôi",457,"VN044006","Huyện Kon Rẫy",323,"VN044","Kon Tum"
7965,5285,"VN044006003","Xã Đắk Pne",457,"VN044006","Huyện Kon Rẫy",323,"VN044","Kon Tum"
7966,5286,"VN044006004","Xã Đắk Ruồng",457,"VN044006","Huyện Kon Rẫy",323,"VN044","Kon Tum"
7967,5287,"VN044006005","Xã Đắk Tơ Lung",457,"VN044006","Huyện Kon Rẫy",323,"VN044","Kon Tum"
7968,5288,"VN044006006","Xã Đắk Tờ Re",457,"VN044006","Huyện Kon Rẫy",323,"VN044","Kon Tum"
7969,5289,"VN044006007","Xã Tân Lập",457,"VN044006","Huyện Kon Rẫy",323,"VN044","Kon Tum"
7970,5274,"VN044005001","Xã Đắk Long",458,"VN044005","Huyện Kon Plông",323,"VN044","Kon Tum"
7971,5275,"VN044005002","Xã Đắk Nên",458,"VN044005","Huyện Kon Plông",323,"VN044","Kon Tum"
7972,5276,"VN044005003","Xã Đắk Ring",458,"VN044005","Huyện Kon Plông",323,"VN044","Kon Tum"
7973,5277,"VN044005004","Xã Đắk Tăng",458,"VN044005","Huyện Kon Plông",323,"VN044","Kon Tum"
7974,5278,"VN044005005","Xã Hiếu",458,"VN044005","Huyện Kon Plông",323,"VN044","Kon Tum"
7975,5279,"VN044005006","Xã Măng Buk",458,"VN044005","Huyện Kon Plông",323,"VN044","Kon Tum"
7976,5280,"VN044005007","Xã Măng Cành",458,"VN044005","Huyện Kon Plông",323,"VN044","Kon Tum"
7977,5281,"VN044005008","Xã Ngok Tem",458,"VN044005","Huyện Kon Plông",323,"VN044","Kon Tum"
7978,5282,"VN044005009","Xã Pờ Ê",458,"VN044005","Huyện Kon Plông",323,"VN044","Kon Tum"
7979,5256,"VN044002001","Thị trấn Đắk Hà",459,"VN044002","Huyện Đắk Hà",323,"VN044","Kon Tum"
7980,5257,"VN044002002","Xã Đắk HRing",459,"VN044002","Huyện Đắk Hà",323,"VN044","Kon Tum"
7981,5258,"VN044002003","Xã Đắk La",459,"VN044002","Huyện Đắk Hà",323,"VN044","Kon Tum"
7982,5259,"VN044002005","Xã Đắk Mar",459,"VN044002","Huyện Đắk Hà",323,"VN044","Kon Tum"
7983,5260,"VN044002007","Xã Đắk PXi",459,"VN044002","Huyện Đắk Hà",323,"VN044","Kon Tum"
7984,5261,"VN044002008","Xã Đắk Ui",459,"VN044002","Huyện Đắk Hà",323,"VN044","Kon Tum"
7985,5262,"VN044002009","Xã Hà Mòn",459,"VN044002","Huyện Đắk Hà",323,"VN044","Kon Tum"
7986,5263,"VN044002010","Xã Ngok Réo",459,"VN044002","Huyện Đắk Hà",323,"VN044","Kon Tum"
7987,5264,"VN044002011","Xã Ngok Wang",459,"VN044002","Huyện Đắk Hà",323,"VN044","Kon Tum"
7988,11457,"VN044002004","Xã Đăk Long",459,"VN044002","Huyện Đắk Hà",323,"VN044","Kon Tum"
7989,11458,"VN044002006","Xã Đăk Ngọk",459,"VN044002","Huyện Đắk Hà",323,"VN044","Kon Tum"
7990,5309,"VN044009001","Xã Đắk Hà",460,"VN044009","Huyện Tu Mơ Rông",323,"VN044","Kon Tum"
7991,5310,"VN044009002","Xã Đắk Na",460,"VN044009","Huyện Tu Mơ Rông",323,"VN044","Kon Tum"
7992,5311,"VN044009003","Xã Đắk Rơ Ông",460,"VN044009","Huyện Tu Mơ Rông",323,"VN044","Kon Tum"
7993,5312,"VN044009004","Xã Đắk Sao",460,"VN044009","Huyện Tu Mơ Rông",323,"VN044","Kon Tum"
7994,5313,"VN044009005","Xã Đắk Tơ Kan",460,"VN044009","Huyện Tu Mơ Rông",323,"VN044","Kon Tum"
7995,5314,"VN044009006","Xã Măng Ri",460,"VN044009","Huyện Tu Mơ Rông",323,"VN044","Kon Tum"
7996,5315,"VN044009007","Xã Ngọk Lây",460,"VN044009","Huyện Tu Mơ Rông",323,"VN044","Kon Tum"
7997,5316,"VN044009008","Xã Ngok Yêu",460,"VN044009","Huyện Tu Mơ Rông",323,"VN044","Kon Tum"
7998,5317,"VN044009009","Xã Tê Xăng",460,"VN044009","Huyện Tu Mơ Rông",323,"VN044","Kon Tum"
7999,5318,"VN044009010","Xã Tu Mơ Rông",460,"VN044009","Huyện Tu Mơ Rông",323,"VN044","Kon Tum"
8000,5319,"VN044009011","Xã Văn Xuôi",460,"VN044009","Huyện Tu Mơ Rông",323,"VN044","Kon Tum"
8001,5298,"VN044008001","Thị trấn Sa Thầy",461,"VN044008","Huyện Sa Thầy",323,"VN044","Kon Tum"
8002,5299,"VN044008002","Xã Hơ Moong",461,"VN044008","Huyện Sa Thầy",323,"VN044","Kon Tum"
8003,5300,"VN044008003","Xã Mô Rai",461,"VN044008","Huyện Sa Thầy",323,"VN044","Kon Tum"
8004,5301,"VN044008004","Xã Rơ Kơi",461,"VN044008","Huyện Sa Thầy",323,"VN044","Kon Tum"
8005,5302,"VN044008005","Xã Sa Bình",461,"VN044008","Huyện Sa Thầy",323,"VN044","Kon Tum"
8006,5303,"VN044008006","Xã Sa Nghĩa",461,"VN044008","Huyện Sa Thầy",323,"VN044","Kon Tum"
8007,5304,"VN044008007","Xã Sa Nhơn",461,"VN044008","Huyện Sa Thầy",323,"VN044","Kon Tum"
8008,5305,"VN044008008","Xã Sa Sơn",461,"VN044008","Huyện Sa Thầy",323,"VN044","Kon Tum"
8009,5306,"VN044008009","Xã Ya ly",461,"VN044008","Huyện Sa Thầy",323,"VN044","Kon Tum"
8010,5307,"VN044008010","Xã Ya Tăng",461,"VN044008","Huyện Sa Thầy",323,"VN044","Kon Tum"
8011,5308,"VN044008011","Xã Ya Xiêr",461,"VN044008","Huyện Sa Thầy",323,"VN044","Kon Tum"
8012,5320,"VN044010011","Xã Chư Hreng",462,"VN044010","Thành phố Kon Tum",323,"VN044","Kon Tum"
8013,5321,"VN044010012","Xã Đắk Blà",462,"VN044010","Thành phố Kon Tum",323,"VN044","Kon Tum"
8014,5322,"VN044010013","Xã Đắk Cấm",462,"VN044010","Thành phố Kon Tum",323,"VN044","Kon Tum"
8015,5323,"VN044010014","Xã Đăk Năng",462,"VN044010","Thành phố Kon Tum",323,"VN044","Kon Tum"
8016,5324,"VN044010015","Xã Đắk Rơ Wa",462,"VN044010","Thành phố Kon Tum",323,"VN044","Kon Tum"
8017,5325,"VN044010016","Xã Đoàn Kết",462,"VN044010","Thành phố Kon Tum",323,"VN044","Kon Tum"
8018,5326,"VN044010017","Xã Hòa Bình",462,"VN044010","Thành phố Kon Tum",323,"VN044","Kon Tum"
8019,5327,"VN044010018","Xã Ia Chim",462,"VN044010","Thành phố Kon Tum",323,"VN044","Kon Tum"
8020,5328,"VN044010019","Xã Kroong",462,"VN044010","Thành phố Kon Tum",323,"VN044","Kon Tum"
8021,5329,"VN044010020","Xã Ngọk Bay",462,"VN044010","Thành phố Kon Tum",323,"VN044","Kon Tum"
8022,5330,"VN044010001","Phường Duy Tân",462,"VN044010","Thành phố Kon Tum",323,"VN044","Kon Tum"
8023,5331,"VN044010002","Phường Lê Lợi",462,"VN044010","Thành phố Kon Tum",323,"VN044","Kon Tum"
8024,5332,"VN044010003","Phường Ngô Mây",462,"VN044010","Thành phố Kon Tum",323,"VN044","Kon Tum"
8025,5333,"VN044010004","Phường Nguyễn Trãi",462,"VN044010","Thành phố Kon Tum",323,"VN044","Kon Tum"
8026,5334,"VN044010005","Phường Quang Trung",462,"VN044010","Thành phố Kon Tum",323,"VN044","Kon Tum"
8027,5335,"VN044010006","Phường Quyết Thắng",462,"VN044010","Thành phố Kon Tum",323,"VN044","Kon Tum"
8028,5336,"VN044010007","Phường Thắng Lợi",462,"VN044010","Thành phố Kon Tum",323,"VN044","Kon Tum"
8029,5337,"VN044010008","Phường Thống Nhất",462,"VN044010","Thành phố Kon Tum",323,"VN044","Kon Tum"
8030,5338,"VN044010009","Phường Trần Hưng Đạo",462,"VN044010","Thành phố Kon Tum",323,"VN044","Kon Tum"
8031,5339,"VN044010010","Phường Trường Chinh",462,"VN044010","Thành phố Kon Tum",323,"VN044","Kon Tum"
8032,5340,"VN044010021","Xã Vinh Quang",462,"VN044010","Thành phố Kon Tum",323,"VN044","Kon Tum"
8033,1345,"VN021001001","Thị trấn Chợ Lầu",463,"VN021001","Huyện Bắc Bình",287,"VN021","Bình Thuận"
8034,1346,"VN021001003","Xã Bình An",463,"VN021001","Huyện Bắc Bình",287,"VN021","Bình Thuận"
8035,1347,"VN021001004","Xã Bình Tân",463,"VN021001","Huyện Bắc Bình",287,"VN021","Bình Thuận"
8036,1348,"VN021001005","Xã Hải Ninh",463,"VN021001","Huyện Bắc Bình",287,"VN021","Bình Thuận"
8037,1349,"VN021001006","Xã Hòa Thắng",463,"VN021001","Huyện Bắc Bình",287,"VN021","Bình Thuận"
8038,1350,"VN021001007","Xã Hồng Phong",463,"VN021001","Huyện Bắc Bình",287,"VN021","Bình Thuận"
8039,1351,"VN021001008","Xã Hồng Thái",463,"VN021001","Huyện Bắc Bình",287,"VN021","Bình Thuận"
8040,1352,"VN021001002","Thị trấn Lương Sơn",463,"VN021001","Huyện Bắc Bình",287,"VN021","Bình Thuận"
8041,1353,"VN021001009","Xã Phan Điền",463,"VN021001","Huyện Bắc Bình",287,"VN021","Bình Thuận"
8042,1354,"VN021001010","Xã Phan Hiệp",463,"VN021001","Huyện Bắc Bình",287,"VN021","Bình Thuận"
8043,1355,"VN021001011","Xã Phan Hòa",463,"VN021001","Huyện Bắc Bình",287,"VN021","Bình Thuận"
8044,1356,"VN021001012","Xã Phan Lâm",463,"VN021001","Huyện Bắc Bình",287,"VN021","Bình Thuận"
8045,1357,"VN021001013","Xã Phan Rí Thành",463,"VN021001","Huyện Bắc Bình",287,"VN021","Bình Thuận"
8046,1358,"VN021001014","Xã Phan Sơn",463,"VN021001","Huyện Bắc Bình",287,"VN021","Bình Thuận"
8047,1359,"VN021001015","Xã Phan Thanh",463,"VN021001","Huyện Bắc Bình",287,"VN021","Bình Thuận"
8048,1360,"VN021001016","Xã Phan Tiến",463,"VN021001","Huyện Bắc Bình",287,"VN021","Bình Thuận"
8049,1361,"VN021001017","Xã Sông Bình",463,"VN021001","Huyện Bắc Bình",287,"VN021","Bình Thuận"
8050,1362,"VN021001018","Xã Sông Lũy",463,"VN021001","Huyện Bắc Bình",287,"VN021","Bình Thuận"
8051,1463,"VN021010001","Phường Bình Tân",464,"VN021010","Thị xã La Gi",287,"VN021","Bình Thuận"
8052,1464,"VN021010002","Phường Phước Hội",464,"VN021010","Thị xã La Gi",287,"VN021","Bình Thuận"
8053,1465,"VN021010003","Phường Phước Lộc",464,"VN021010","Thị xã La Gi",287,"VN021","Bình Thuận"
8054,1466,"VN021010004","Phường Tân An",464,"VN021010","Thị xã La Gi",287,"VN021","Bình Thuận"
8055,1467,"VN021010005","Phường Tân Thiện",464,"VN021010","Thị xã La Gi",287,"VN021","Bình Thuận"
8056,1468,"VN021010006","Xã Tân Bình",464,"VN021010","Thị xã La Gi",287,"VN021","Bình Thuận"
8057,1469,"VN021010007","Xã Tân Hải",464,"VN021010","Thị xã La Gi",287,"VN021","Bình Thuận"
8058,1470,"VN021010008","Xã Tân Phước",464,"VN021010","Thị xã La Gi",287,"VN021","Bình Thuận"
8059,1471,"VN021010009","Xã Tân Tiến",464,"VN021010","Thị xã La Gi",287,"VN021","Bình Thuận"
8060,1403,"VN021005001","Thị trấn Thuận Nam",465,"VN021005","Huyện Hàm Thuận Nam",287,"VN021","Bình Thuận"
8061,1404,"VN021005002","Xã Hàm Cần",465,"VN021005","Huyện Hàm Thuận Nam",287,"VN021","Bình Thuận"
8062,1405,"VN021005003","Xã Hàm Cường",465,"VN021005","Huyện Hàm Thuận Nam",287,"VN021","Bình Thuận"
8063,1406,"VN021005004","Xã Hàm Kiệm",465,"VN021005","Huyện Hàm Thuận Nam",287,"VN021","Bình Thuận"
8064,1407,"VN021005005","Xã Hàm Minh",465,"VN021005","Huyện Hàm Thuận Nam",287,"VN021","Bình Thuận"
8065,1408,"VN021005006","Xã Hàm Mỹ",465,"VN021005","Huyện Hàm Thuận Nam",287,"VN021","Bình Thuận"
8066,1409,"VN021005007","Xã Hàm Thạnh",465,"VN021005","Huyện Hàm Thuận Nam",287,"VN021","Bình Thuận"
8067,1410,"VN021005008","Xã Mương Mán",465,"VN021005","Huyện Hàm Thuận Nam",287,"VN021","Bình Thuận"
8068,1411,"VN021005009","Xã Mỹ Thạnh",465,"VN021005","Huyện Hàm Thuận Nam",287,"VN021","Bình Thuận"
8069,1412,"VN021005010","Xã Tân Lập",465,"VN021005","Huyện Hàm Thuận Nam",287,"VN021","Bình Thuận"
8070,1413,"VN021005011","Xã Tân Thành",465,"VN021005","Huyện Hàm Thuận Nam",287,"VN021","Bình Thuận"
8071,1414,"VN021005012","Xã Tân Thuận",465,"VN021005","Huyện Hàm Thuận Nam",287,"VN021","Bình Thuận"
8072,1415,"VN021005013","Xã Thuận Quí",465,"VN021005","Huyện Hàm Thuận Nam",287,"VN021","Bình Thuận"
8073,1376,"VN021003001","Thị trấn Tân Minh",466,"VN021003","Huyện Hàm Tân",287,"VN021","Bình Thuận"
8074,1377,"VN021003002","Thị trấn Tân Nghĩa",466,"VN021003","Huyện Hàm Tân",287,"VN021","Bình Thuận"
8075,1378,"VN021003003","Xã Sơn Mỹ",466,"VN021003","Huyện Hàm Tân",287,"VN021","Bình Thuận"
8076,1379,"VN021003004","Xã Sông Phan",466,"VN021003","Huyện Hàm Tân",287,"VN021","Bình Thuận"
8077,1380,"VN021003005","Xã Tân Đức",466,"VN021003","Huyện Hàm Tân",287,"VN021","Bình Thuận"
8078,1381,"VN021003006","Xã Tân Hà",466,"VN021003","Huyện Hàm Tân",287,"VN021","Bình Thuận"
8079,1382,"VN021003007","Xã Tân Phúc",466,"VN021003","Huyện Hàm Tân",287,"VN021","Bình Thuận"
8080,1383,"VN021003008","Xã Tân Thắng",466,"VN021003","Huyện Hàm Tân",287,"VN021","Bình Thuận"
8081,1384,"VN021003009","Xã Tân Xuân",466,"VN021003","Huyện Hàm Tân",287,"VN021","Bình Thuận"
8082,1385,"VN021003010","Xã Thắng Hải",466,"VN021003","Huyện Hàm Tân",287,"VN021","Bình Thuận"
8083,1416,"VN021006001","Xã Long Hải",467,"VN021006","Huyện Phú Quí",287,"VN021","Bình Thuận"
8084,1417,"VN021006002","Xã Ngũ Phụng",467,"VN021006","Huyện Phú Quí",287,"VN021","Bình Thuận"
8085,1418,"VN021006003","Xã Tam Thanh",467,"VN021006","Huyện Phú Quí",287,"VN021","Bình Thuận"
8086,1433,"VN021008001","Thị trấn Liên Hương",468,"VN021008","Huyện Tuy Phong",287,"VN021","Bình Thuận"
8087,1434,"VN021008002","Thị trấn Phan Rí Cửa",468,"VN021008","Huyện Tuy Phong",287,"VN021","Bình Thuận"
8088,1435,"VN021008003","Xã Bình Thạnh",468,"VN021008","Huyện Tuy Phong",287,"VN021","Bình Thuận"
8089,1436,"VN021008004","Xã Chí Công",468,"VN021008","Huyện Tuy Phong",287,"VN021","Bình Thuận"
8090,1437,"VN021008005","Xã Hòa Minh",468,"VN021008","Huyện Tuy Phong",287,"VN021","Bình Thuận"
8091,1438,"VN021008006","Xã Hòa Phú",468,"VN021008","Huyện Tuy Phong",287,"VN021","Bình Thuận"
8092,1439,"VN021008007","Xã Phan Dũng",468,"VN021008","Huyện Tuy Phong",287,"VN021","Bình Thuận"
8093,1440,"VN021008008","Xã Phong Phú",468,"VN021008","Huyện Tuy Phong",287,"VN021","Bình Thuận"
8094,1441,"VN021008009","Xã Phú Lạc",468,"VN021008","Huyện Tuy Phong",287,"VN021","Bình Thuận"
8095,1442,"VN021008010","Xã Phước Thể",468,"VN021008","Huyện Tuy Phong",287,"VN021","Bình Thuận"
8096,1443,"VN021008011","Xã Vĩnh Hảo",468,"VN021008","Huyện Tuy Phong",287,"VN021","Bình Thuận"
8097,1444,"VN021008012","Xã Vĩnh Tân",468,"VN021008","Huyện Tuy Phong",287,"VN021","Bình Thuận"
8098,1363,"VN021002001","Thị trấn Đức Tài",469,"VN021002","Huyện Đức Linh",287,"VN021","Bình Thuận"
8099,1364,"VN021002002","Thị trấn Võ Xu",469,"VN021002","Huyện Đức Linh",287,"VN021","Bình Thuận"
8100,1365,"VN021002003","Xã Đa Kai",469,"VN021002","Huyện Đức Linh",287,"VN021","Bình Thuận"
8101,1366,"VN021002004","Xã Đông Hà",469,"VN021002","Huyện Đức Linh",287,"VN021","Bình Thuận"
8102,1367,"VN021002005","Xã Đức Chính",469,"VN021002","Huyện Đức Linh",287,"VN021","Bình Thuận"
8103,1368,"VN021002006","Xã Đức Hạnh",469,"VN021002","Huyện Đức Linh",287,"VN021","Bình Thuận"
8104,1369,"VN021002007","Xã Đức Tín",469,"VN021002","Huyện Đức Linh",287,"VN021","Bình Thuận"
8105,1370,"VN021002008","Xã Mê Pu",469,"VN021002","Huyện Đức Linh",287,"VN021","Bình Thuận"
8106,1371,"VN021002009","Xã Nam Chính",469,"VN021002","Huyện Đức Linh",287,"VN021","Bình Thuận"
8107,1372,"VN021002010","Xã Sùng Nhơn",469,"VN021002","Huyện Đức Linh",287,"VN021","Bình Thuận"
8108,1373,"VN021002011","Xã Tân Hà",469,"VN021002","Huyện Đức Linh",287,"VN021","Bình Thuận"
8109,1374,"VN021002012","Xã Trà Tân",469,"VN021002","Huyện Đức Linh",287,"VN021","Bình Thuận"
8110,1375,"VN021002013","Xã Vũ Hoà",469,"VN021002","Huyện Đức Linh",287,"VN021","Bình Thuận"
8111,1419,"VN021007001","Thị trấn Lạc Tánh",470,"VN021007","Huyện Tánh Linh",287,"VN021","Bình Thuận"
8112,1420,"VN021007002","Xã Bắc Ruộng",470,"VN021007","Huyện Tánh Linh",287,"VN021","Bình Thuận"
8113,1421,"VN021007003","Xã Đồng Kho",470,"VN021007","Huyện Tánh Linh",287,"VN021","Bình Thuận"
8114,1422,"VN021007004","Xã Đức Bình",470,"VN021007","Huyện Tánh Linh",287,"VN021","Bình Thuận"
8115,1423,"VN021007005","Xã Đức Phú",470,"VN021007","Huyện Tánh Linh",287,"VN021","Bình Thuận"
8116,1424,"VN021007006","Xã Đức Tân",470,"VN021007","Huyện Tánh Linh",287,"VN021","Bình Thuận"
8117,1425,"VN021007007","Xã Đức Thuận",470,"VN021007","Huyện Tánh Linh",287,"VN021","Bình Thuận"
8118,1426,"VN021007008","Xã Gia An",470,"VN021007","Huyện Tánh Linh",287,"VN021","Bình Thuận"
8119,1427,"VN021007009","Xã Gia Huynh",470,"VN021007","Huyện Tánh Linh",287,"VN021","Bình Thuận"
8120,1428,"VN021007010","Xã Huy Khiêm",470,"VN021007","Huyện Tánh Linh",287,"VN021","Bình Thuận"
8121,1429,"VN021007011","Xã La Ngâu",470,"VN021007","Huyện Tánh Linh",287,"VN021","Bình Thuận"
8122,1430,"VN021007012","Xã Măng Tố",470,"VN021007","Huyện Tánh Linh",287,"VN021","Bình Thuận"
8123,1431,"VN021007013","Xã Nghị Đức",470,"VN021007","Huyện Tánh Linh",287,"VN021","Bình Thuận"
8124,1432,"VN021007014","Xã Suối Kiết",470,"VN021007","Huyện Tánh Linh",287,"VN021","Bình Thuận"
8125,1386,"VN021004001","Thị trấn Ma Lâm",471,"VN021004","Huyện Hàm Thuận Bắc",287,"VN021","Bình Thuận"
8126,1387,"VN021004002","Thị trấn Phú Long",471,"VN021004","Huyện Hàm Thuận Bắc",287,"VN021","Bình Thuận"
8127,1388,"VN021004003","Xã Đa Mi",471,"VN021004","Huyện Hàm Thuận Bắc",287,"VN021","Bình Thuận"
8128,1389,"VN021004004","Xã Đông Giang",471,"VN021004","Huyện Hàm Thuận Bắc",287,"VN021","Bình Thuận"
8129,1390,"VN021004005","Xã Đông Tiến",471,"VN021004","Huyện Hàm Thuận Bắc",287,"VN021","Bình Thuận"
8130,1391,"VN021004006","Xã Hàm Chính",471,"VN021004","Huyện Hàm Thuận Bắc",287,"VN021","Bình Thuận"
8131,1392,"VN021004007","Xã Hàm Đức",471,"VN021004","Huyện Hàm Thuận Bắc",287,"VN021","Bình Thuận"
8132,1393,"VN021004008","Xã Hàm Hiệp",471,"VN021004","Huyện Hàm Thuận Bắc",287,"VN021","Bình Thuận"
8133,1394,"VN021004009","Xã Hàm Liêm",471,"VN021004","Huyện Hàm Thuận Bắc",287,"VN021","Bình Thuận"
8134,1395,"VN021004010","Xã Hàm Phú",471,"VN021004","Huyện Hàm Thuận Bắc",287,"VN021","Bình Thuận"
8135,1396,"VN021004011","Xã Hàm Thắng",471,"VN021004","Huyện Hàm Thuận Bắc",287,"VN021","Bình Thuận"
8136,1397,"VN021004012","Xã Hàm Trí",471,"VN021004","Huyện Hàm Thuận Bắc",287,"VN021","Bình Thuận"
8137,1398,"VN021004013","Xã Hồng Liêm",471,"VN021004","Huyện Hàm Thuận Bắc",287,"VN021","Bình Thuận"
8138,1399,"VN021004014","Xã Hồng Sơn",471,"VN021004","Huyện Hàm Thuận Bắc",287,"VN021","Bình Thuận"
8139,1400,"VN021004015","Xã La Dạ",471,"VN021004","Huyện Hàm Thuận Bắc",287,"VN021","Bình Thuận"
8140,1401,"VN021004016","Xã Thuận Hòa",471,"VN021004","Huyện Hàm Thuận Bắc",287,"VN021","Bình Thuận"
8141,1402,"VN021004017","Xã Thuận Minh",471,"VN021004","Huyện Hàm Thuận Bắc",287,"VN021","Bình Thuận"
8142,1445,"VN021009001","Phường Bình Hưng",472,"VN021009","Thành phố Phan Thiết",287,"VN021","Bình Thuận"
8143,1446,"VN021009002","Phường Đức Long",472,"VN021009","Thành phố Phan Thiết",287,"VN021","Bình Thuận"
8144,1447,"VN021009003","Phường Đức Nghĩa",472,"VN021009","Thành phố Phan Thiết",287,"VN021","Bình Thuận"
8145,1448,"VN021009004","Phường Đức Thắng",472,"VN021009","Thành phố Phan Thiết",287,"VN021","Bình Thuận"
8146,1449,"VN021009005","Phường Hàm Tiến",472,"VN021009","Thành phố Phan Thiết",287,"VN021","Bình Thuận"
8147,1450,"VN021009006","Phường Hưng Long",472,"VN021009","Thành phố Phan Thiết",287,"VN021","Bình Thuận"
8148,1451,"VN021009007","Phường Lạc Đạo",472,"VN021009","Thành phố Phan Thiết",287,"VN021","Bình Thuận"
8149,1452,"VN021009008","Phường Mũi Né",472,"VN021009","Thành phố Phan Thiết",287,"VN021","Bình Thuận"
8150,1453,"VN021009009","Phường Phú Hài",472,"VN021009","Thành phố Phan Thiết",287,"VN021","Bình Thuận"
8151,1454,"VN021009010","Phường Phú Tài",472,"VN021009","Thành phố Phan Thiết",287,"VN021","Bình Thuận"
8152,1455,"VN021009011","Phường Phú Thủy",472,"VN021009","Thành phố Phan Thiết",287,"VN021","Bình Thuận"
8153,1456,"VN021009012","Phường Phú Trinh",472,"VN021009","Thành phố Phan Thiết",287,"VN021","Bình Thuận"
8154,1457,"VN021009013","Phường Thanh Hải",472,"VN021009","Thành phố Phan Thiết",287,"VN021","Bình Thuận"
8155,1458,"VN021009014","Phường Xuân An",472,"VN021009","Thành phố Phan Thiết",287,"VN021","Bình Thuận"
8156,1459,"VN021009015","Xã Phong Nẫm",472,"VN021009","Thành phố Phan Thiết",287,"VN021","Bình Thuận"
8157,1460,"VN021009016","Xã Thiện Nghiệp",472,"VN021009","Thành phố Phan Thiết",287,"VN021","Bình Thuận"
8158,1461,"VN021009017","Xã Tiến Lợi",472,"VN021009","Thành phố Phan Thiết",287,"VN021","Bình Thuận"
8159,1462,"VN021009018","Xã Tiến Thành",472,"VN021009","Thành phố Phan Thiết",287,"VN021","Bình Thuận"
8160,5534,"VN046008001","Thị trấn Liên Nghĩa",473,"VN046008","Huyện Đức Trọng",306,"VN046","Lâm Đồng"
8161,5535,"VN046008002","Xã Bình Thạnh",473,"VN046008","Huyện Đức Trọng",306,"VN046","Lâm Đồng"
8162,5536,"VN046008003","Xã Đà Loan",473,"VN046008","Huyện Đức Trọng",306,"VN046","Lâm Đồng"
8163,5537,"VN046008004","Xã Đa Quyn",473,"VN046008","Huyện Đức Trọng",306,"VN046","Lâm Đồng"
8164,5538,"VN046008005","Xã Hiệp An",473,"VN046008","Huyện Đức Trọng",306,"VN046","Lâm Đồng"
